,WindSpeed,WindDirection
549,6.49335289,20.42690086
550,6.786591053,25.21842003
551,6.764401913,30.23693085
552,5.724936962,29.67219925
553,6.238166809,30.00231934
554,5.945401192,29.64308929
555,6.17223978,30.39785957
556,6.351617813,30.28310966
557,7.168983936,18.97281075
558,6.629221916,17.22633934
559,6.55459404,12.58047009
560,6.395040989,9.429060936
561,6.797101021,4.961769104
562,6.920464993,358.1897888
563,6.278329849,351.8651123
564,6.682812214,2.56614089
565,6.721062183,7.876725197
566,7.131796837,14.10332012
567,6.148598194,20.33539009
568,6.896099091,21.0418396
569,6.926294804,22.93596077
570,6.567954063,33.37145996
571,6.398931026,32.30049896
572,5.446605206,30.16810989
573,5.108693123,27.08235931
574,5.232514858,22.60456085
575,4.243929863,30.59626007
576,4.137093067,32.78860855
577,4.160939217,30.18254089
578,4.124106884,31.8532505
579,4.126059055,26.32125092
580,4.204703808,25.67859077
581,4.355268002,27.08256912
582,3.952167034,36.21786118
583,4.434104919,29.74682045
584,3.678040981,25.84374046
585,4.063600063,21.24472046
586,5.488460064,17.45406914
587,5.625834942,12.99639034
588,5.394489765,12.51430988
589,5.4572649,12.40832996
590,5.450904846,15.87475014
591,4.76416111,9.024561882
592,4.101181984,7.712677002
593,3.941123009,7.581837177
594,3.87789607,11.42055988
595,3.836927891,29.3313694
596,4.130588055,25.04413033
597,4.081981182,24.68565941
598,3.839956999,24.07126999
599,3.975877047,23.42119026
600,3.820688963,39.26622009
601,3.98053503,52.09212112
602,4.142834187,52.06705093
603,3.929188967,52.53002167
604,3.227394104,62.52310944
605,2.693974972,63.97663116
606,3.76078701,72.28019714
607,3.734816074,69.53996277
608,3.310203075,74.86411285
609,2.853812933,85.75393677
610,2.664561987,84.46118164
611,3.140161991,92.12463379
612,2.632610083,101.8510971
613,1.738193035,99.7596817
614,1.935835004,75.03088379
615,1.757176995,73.65454865
616,1.542072058,65.50054169
617,1.623093009,53.91765976
618,2.062084913,44.93912125
619,2.059083939,40.33227158
620,2.153846025,36.03804016
621,2.047363997,56.5520401
622,1.635233045,65.39498138
623,0.838681579,64.3360672
624,1.287089944,30.20119095
625,1.370728016,24.33827972
626,2.464360952,307.5815125
627,3.067440033,308.2029114
628,2.977355957,307.5805969
629,2.896075964,313.1120911
630,2.201855898,338.1872864
631,3.418040991,308.2749023
632,3.209656954,296.4602051
633,3.092607975,302.644989
634,2.95758605,306.2347107
635,3.802710056,302.2344971
636,2.681519032,300.1575012
637,2.174657106,308.3120117
638,2.12748909,285.7166138
639,1.911278009,263.1394043
640,1.717532039,250.1069031
641,1.953783989,235.3231049
642,2.104336023,231.5205994
643,2.173634052,261.1196899
644,1.786031008,250.3791046
645,1.511755943,283.2633972
646,1.59967804,323.84729
647,1.383831024,311.7663879
648,1.28223002,289.660614
649,1.768030047,253.3930969
650,1.630704045,238.4373932
651,1.433897018,234.3511963
652,1.669222951,247.1123962
653,1.545390964,236.2960968
654,1.981886983,235.3430939
655,2.633574963,236.8869019
656,2.414356947,229.2657928
657,2.152529955,242.2501984
658,2.120126009,234.2127991
659,2.23940897,236.4194946
660,2.801307917,243.9626007
661,3.201854944,241.4969025
662,2.875705957,236.6499023
663,2.854813099,231.9618073
664,2.863102913,214.8110046
665,2.499380112,203.1401978
666,2.928209066,208.8934021
667,2.825680017,222.7451019
668,2.271142006,225.7310944
669,2.446209908,231.9817047
670,2.877877951,224.1681976
671,2.957370043,208.3934021
672,3.568568945,208.1672058
673,2.449913979,224.892395
674,1.791203976,243.6520996
675,1.930189967,252.5655975
676,1.660967946,233.1425934
677,2.148116112,257.0335999
678,2.624979019,258.8557129
679,2.289019108,253.5534973
680,2.671096087,253.2687988
681,2.723583937,245.9183044
682,2.813057899,244.0549927
683,2.679502964,251.0276031
684,2.554055929,241.9400024
685,2.330497026,238.5106049
686,1.548683047,209.9880066
687,1.566717982,188.5220947
688,2.107630014,197.4953003
689,1.79004705,185.6945038
690,1.783530951,205.5852966
691,1.452373028,231.9136047
692,2.141073942,221.9756012
693,2.596193075,227.854599
694,2.092180014,212.6759033
695,1.928406954,186.9420013
696,1.896306992,207.5079041
697,1.386492014,227.8764954
698,1.383507013,243.2460938
699,1.208117008,226.5276031
700,1.212676048,232.8432007
701,1.216743946,275.9594116
702,0.858171403,258.8037109
703,0.528895795,215.6981049
704,0.724772871,216.8983002
705,1.208716989,269.7489014
706,0.680991471,249.2165985
707,1.802721024,183.5424957
708,1.805271029,170.5200958
709,0.772655725,140.0912933
710,0.677660882,313.6976013
711,0.850723088,259.1706848
712,0.778628528,265.1947937
713,0.66154331,239.1564026
714,0.662026227,246.4013062
715,0.736934721,215.3847961
716,0.370373189,238.1040955
717,0.665686607,257.1151123
718,0.460825413,73.79194641
719,0.943695188,34.12083817
720,0.963562727,333.9639893
721,1.55261898,277.8475952
722,2.17685008,267.066803
723,1.629364967,238.489502
724,0.813819528,90.45394897
725,0.5694592,63.36355972
726,0.97145462,218.2781982
727,0.521273315,129.1246948
728,0.338039011,107.9205017
729,0.53250438,127.8466034
730,0.552247524,128.9541931
731,1.139093041,143.7068939
732,2.34425211,134.9770966
733,3.646318913,134.4564972
734,4.016671181,133.6049042
735,3.279254913,125.3523026
736,2.305548906,94.77848816
737,1.726174951,51.57822037
738,1.396111012,320.4632874
739,1.413828969,354.765686
740,0.808616281,33.77170944
741,0.29050979,118.9788971
742,0.638341486,147.8424988
743,0.984448314,152.720993
744,0.657420874,185.0466003
745,0.865311384,182.5706024
746,0.809088707,169.2873993
747,1.034098029,163.4824066
748,0.641550899,285.8124084
749,0.314508796,281.0539856
750,0.873369873,201.6215057
751,0.974539876,171.9019928
752,1.88746202,217.5924072
753,1.255934954,177.1208954
754,0.957294524,143.9730988
755,0.485388905,31.72039986
756,0.601248026,175.8845062
757,0.963453293,150.7736969
758,0.806071997,135.6419983
759,0.74094522,240.0531006
760,1.083771944,159.2798004
761,1.890300035,155.6240997
762,2.490178108,154.5337982
763,2.476114035,160.6259003
764,2.532900095,150.0433044
765,1.890108943,161.0682983
766,1.419512987,152.5379944
767,2.389832973,162.8356018
768,3.577557087,0.0
769,2.365161896,183.9550018
770,2.718158007,163.5693054
771,2.991008997,164.8551025
772,2.708965063,151.5995026
773,2.902618885,149.5975952
774,2.552275896,155.1351013
775,1.633525968,180.2098999
776,2.866808891,197.8553009
777,3.762989044,200.7142029
778,3.556952,179.8724976
779,3.254215002,167.5404968
780,3.488528967,162.9709015
781,3.740334034,170.1101074
782,3.56308198,179.2691956
783,3.497584105,184.5984039
784,3.836231947,190.2328949
785,4.424263,204.7044983
786,4.620684147,208.401001
787,4.918453217,210.591095
788,4.851792812,206.6618042
789,4.500104904,205.4633942
790,4.208559036,204.4723053
791,3.656229973,201.0424957
792,3.522366047,203.9230042
793,3.467375994,201.9060974
794,2.949517965,204.9010925
795,3.386360884,206.5899963
796,3.338223934,198.7406006
797,3.96685791,191.4416962
798,4.383850098,194.6184998
799,3.818460941,191.8796997
800,4.460434914,199.0765076
801,4.318597794,201.6802979
802,4.51971817,195.0646973
803,4.845714092,193.9501953
804,4.704411983,0.0
805,4.892066002,173.6015015
806,5.036252022,170.7774963
807,5.277178764,174.2639008
808,5.591422081,179.6499023
809,6.026912212,181.6007996
810,6.399488926,183.0281067
811,6.350472927,187.5308075
812,6.255465984,187.9414978
813,6.073575974,189.644104
814,6.024237156,190.6399994
815,6.309328079,189.9288025
816,6.941885948,188.1958008
817,7.42167902,187.0711975
818,8.038404465,187.6884003
819,8.351256371,190.7700043
820,9.141762733,193.214798
821,9.692931175,194.1360016
822,10.01758957,193.3276062
823,10.40732002,192.6865997
824,10.87117004,192.256897
825,11.15795994,194.0751953
826,11.89391994,197.6696014
827,12.38113022,196.4075928
828,12.31688023,196.4564056
829,12.87397957,196.5699005
830,12.75267029,196.2120056
831,12.57956982,197.7637024
832,11.90297985,196.9638062
833,11.87644958,196.8356934
834,11.65425968,198.322403
835,11.58714008,198.6728058
836,11.45172024,199.1620026
837,11.57882977,197.2982941
838,11.39033985,195.0653076
839,11.58806992,193.6430054
840,11.15161037,196.1094055
841,11.12141037,197.4761963
842,11.3796196,196.5755005
843,11.40546036,196.294693
844,11.03763962,195.225296
845,11.78131008,193.1056976
846,12.52855968,193.5850067
847,12.11839962,194.0950928
848,11.39758015,194.1479034
849,10.6016798,195.4958038
850,10.42835045,196.0688019
851,10.47854042,195.7966003
852,10.46059036,196.8497009
853,10.51840019,199.2350006
854,11.27348042,201.9682007
855,11.33773994,201.4149933
856,11.77371979,201.8713989
857,11.43675041,201.5735016
858,11.88426971,201.634903
859,12.29325008,204.5334015
860,12.32279968,206.1033936
861,12.30677986,204.3106995
862,12.29030991,205.7606049
863,12.68144035,207.2655029
864,12.71502972,206.6499939
865,12.8583498,205.0074005
866,12.81527042,206.7066956
867,12.60834026,205.1891022
868,12.78845978,204.6663971
869,13.15159035,203.108902
870,13.13239002,204.063797
871,13.2908802,204.2586975
872,13.48886967,202.6260071
873,13.68113041,202.7075043
874,13.66726017,204.0874939
875,13.83246994,208.6163025
876,13.80698967,209.1269989
877,14.27313042,208.6495972
878,14.64898968,207.5762939
879,15.15060997,210.0099945
880,15.43694019,213.1204071
881,16.01281929,212.6345978
882,15.96730042,210.2700958
883,15.65081024,208.5041046
884,15.98645973,208.5411072
885,15.96218014,208.3260956
886,16.05054092,207.5993958
887,15.89052963,207.4673004
888,15.16790962,207.7377014
889,14.34165955,208.7770996
890,13.9471302,209.8932953
891,12.96321011,207.7077942
892,11.10846996,204.4862061
893,8.65490818,199.9850006
894,8.710100174,199.6067963
895,9.349188805,196.9257965
896,9.340181351,196.5220032
897,10.49806023,200.5782928
898,9.220996857,203.9600983
899,10.04870033,206.7328033
900,9.797412872,210.1121063
901,10.41259956,207.9824066
902,11.17858982,204.6477051
903,10.58065987,206.1891937
904,9.989833832,203.6390991
905,8.753529549,202.914505
906,9.244591713,207.5834045
907,9.26753521,210.3280945
908,9.469543457,206.7920074
909,10.10667992,207.1560059
910,8.237431526,202.6983948
911,10.51101017,210.3283997
912,12.17531013,212.4703979
913,12.25207043,209.5175934
914,12.29467964,209.8907013
915,11.99621964,208.3283997
916,11.75424004,208.4864044
917,11.33123016,206.4714966
918,10.97334957,205.327301
919,10.6595602,205.2162933
920,11.69865036,207.0005035
921,11.3392601,206.0554047
922,12.25203037,207.7866058
923,12.06601048,208.919693
924,13.00734997,211.1631927
925,12.64500999,215.4586945
926,12.17317963,215.5787048
927,12.45785046,218.5720978
928,12.05683041,217.8126068
929,11.72047043,216.835495
930,11.8707304,218.6026001
931,11.83458996,220.4344025
932,12.01070023,219.7926025
933,12.41294956,221.2859955
934,12.66919994,222.3986969
935,12.28357983,221.1963959
936,12.24199009,222.1188965
937,11.80698967,223.9958954
938,12.1055603,225.5379028
939,12.40443039,222.9788055
940,12.54580975,222.0897064
941,12.07637978,224.3708954
942,11.37143993,224.0166931
943,12.11690998,222.4669037
944,12.26519966,220.2127075
945,12.04300022,218.0959015
946,11.93799973,215.7758026
947,11.59502029,213.0220947
948,11.67391014,213.2140045
949,11.7270298,212.6230011
950,11.56886959,213.0518951
951,11.80978012,214.2485046
952,11.54374027,214.555603
953,11.44038963,215.4340057
954,11.48136044,215.0227051
955,12.03386974,215.8804016
956,12.00636959,215.7205963
957,11.04271984,213.5605011
958,11.05500031,214.0285034
959,11.45320034,212.2767944
960,12.27173996,210.5513
961,12.58621979,210.2165985
962,12.7270298,212.9331055
963,12.98091984,211.9216003
964,14.10836983,212.487793
965,14.60122013,211.3876038
966,15.18266964,212.2635956
967,15.35641003,214.7958984
968,15.15824032,215.7489929
969,14.96697998,218.2682037
970,14.40670967,218.7922974
971,14.21187973,218.1710052
972,13.98472023,220.7299042
973,13.48628044,221.9219971
974,13.07981968,222.4703979
975,13.19340992,223.3361969
976,12.81509018,224.1179962
977,12.63634968,223.2433014
978,12.38829041,221.9382019
979,12.10087967,223.113205
980,11.93393993,226.7391968
981,11.2258997,226.8110046
982,11.06149006,224.7324982
983,11.16413021,225.6907043
984,10.85531044,224.6080017
985,10.4786396,224.0007019
986,9.444117546,224.0350037
987,9.764937401,225.2108002
988,9.52643013,228.2747955
989,8.953310966,227.7667999
990,9.615391731,226.0715942
991,9.343628883,225.6795959
992,8.621238708,224.6591034
993,8.442951202,222.8491974
994,8.822072029,222.1018066
995,8.236761093,224.6696014
996,8.10205555,226.072403
997,7.313792229,227.0516052
998,7.203228951,226.5923004
999,7.486260891,226.2008057
1000,7.819468975,226.7178955
1001,7.868308067,227.0075073
1002,7.61955595,227.5827942
1003,7.126551151,229.0856934
